seq_id	kingdom	phylum	class	order	family	genus	species
KY426533.1.<1.>655	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma magnum
KY426573.1.<1.>655	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma magnum
KY426574.1.<1.>655	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma magnum
KY426518.1.<1.>655	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma magnum
KY426520.1.<1.>655	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma magnum
OR826843.1.<1.>655	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma magnum
OR826845.1.<1.>655	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma magnum
OR826841.1.<1.>655	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma magnum
KY426524.1.<1.>655	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma magnum
KY426523.1.<1.>655	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma magnum
KY426530.1.<1.>655	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma magnum
KY426525.1.<1.>655	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma magnum
KY426529.1.<1.>655	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma magnum
KY426531.1.<1.>655	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma magnum
MT606391.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma magnum
MT606392.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma magnum
KY426560.1.<1.>637	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma magnum
ON149799.1.<1.>575	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma magnum
KY426526.1.<1.>614	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma magnum
MW930363.1.<1.>640	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma magnum
MW930365.1.<1.>640	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma magnum
MW930369.1.<1.>640	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma magnum
PV252217.1.<1.>678	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
PV252193.1.<1.>681	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
PV051105.1.<1.>418	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
KC685065.1.<1.>630	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
KC685066.1.<1.>618	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
MW222415.1.<1.>626	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
MN397938.1.1578.3106	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
KC685064.1.<1.>640	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
MH686451.2.<1.>603	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
PV401729.1.<1.>653	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
MH754338.1.<1.>651	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
MH754341.1.<1.>651	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
MH754342.1.<1.>651	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
MT904629.1.<1.>331	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
KX054886.1.<1.>389	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
MG567066.1.<1.>312	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
MG567105.1.<1.>312	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
MG567103.1.<1.>312	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
MG567076.1.<1.>312	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
MG567084.1.<1.>312	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
MG567090.1.<1.>312	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
OQ581628.1.<1.>654	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
OQ581627.1.<1.>654	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
PP069706.1.<1.>659	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
MK769980.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
KX054892.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
KX054889.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
KX054891.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
KX054884.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
PV401277.1.<1.>652	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
PV401746.1.<1.>656	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
MK758211.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
MN135130.1.<1.>639	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
JQ913620.1.<1.187	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
KX054893.1.<1.>605	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
OR050338.1.<1.>620	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
ON259315.1.<1.>654	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
JQ913600.1.<1.>639	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
KX054888.1.<1.>459	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
OQ581588.1.<1.>653	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
OQ581629.1.<1.>653	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
OQ581630.1.<1.>653	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
PV401348.1.<1.>654	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
OQ581603.1.<1.>654	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
OQ581606.1.<1.>654	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
OQ581596.1.<1.>654	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
OQ581608.1.<1.>654	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
OQ581607.1.<1.>654	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
OQ581624.1.<1.>654	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
OQ581638.1.<1.>654	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
OQ581632.1.<1.>652	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
OQ581635.1.<1.>654	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
OQ581631.1.<1.>652	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
OQ581592.1.<1.>654	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
OQ581639.1.<1.>654	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
OQ581594.1.<1.>654	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
OQ581640.1.<1.>654	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
OQ581641.1.<1.>654	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
OQ581636.1.<1.>654	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
OQ581645.1.<1.>654	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
OQ581647.1.<1.>654	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
OQ581664.1.<1.>654	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
OQ581672.1.<1.>654	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
OQ581591.1.<1.>654	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
OQ581671.1.<1.>654	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
OQ581654.1.<1.>654	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
OQ581599.1.<1.>654	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
OQ581656.1.<1.>654	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
OQ581597.1.<1.>654	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
OQ581649.1.<1.>654	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
OQ581653.1.<1.>654	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
OQ581661.1.<1.>654	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
OQ581662.1.<1.>654	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
OQ581663.1.<1.>654	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
OQ581601.1.<1.>654	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
OQ581602.1.<1.>654	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
OQ581665.1.<1.>654	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
OQ581668.1.<1.>654	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
OQ581666.1.<1.>654	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
OQ581611.1.<1.>654	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
OQ581612.1.<1.>654	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
OQ581616.1.<1.>654	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
OQ581613.1.<1.>654	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
OQ581609.1.<1.>654	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
OQ581600.1.<1.>654	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
OQ581674.1.<1.>654	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
OQ581626.1.<1.>654	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
OQ581670.1.<1.>654	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
OQ581660.1.<1.>654	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
OQ581675.1.<1.>654	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
OQ581677.1.<1.>654	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
OQ581621.1.<1.>654	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
PV400923.1.<1.>655	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
OQ581678.1.<1.>654	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
OQ581617.1.<1.>654	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
PV401698.1.<1.>641	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
ON386022.1.<1.>666	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma melanocephalum
PP318720.1.<1.>654	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma minutum
PP318721.1.<1.>654	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma minutum
PP318715.1.<1.>654	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma minutum
PP318722.1.<1.>654	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma minutum
PP318710.1.<1.>651	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma minutum
PQ459332.1.1599.3128	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma nigerrimum
KY426667.1.<1.>643	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma nigerrimum
KY426668.1.<1.>655	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma nigerrimum
KY426677.1.<1.>655	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma nigerrimum
KY426675.1.<1.>655	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma nigerrimum
KY426673.1.<1.>655	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma nigerrimum
KY426666.1.<1.>655	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma nigerrimum
KY426678.1.<1.>655	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma nigerrimum
KY426679.1.<1.>655	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma nigerrimum
MW930366.1.<1.>635	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma nigerrimum
DQ353340.1.<1.>1035	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma opacum
MK208176.1.<1.>594	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma ramulorum
MK208177.1.<1.>605	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma ramulorum
OR555608.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma ramulorum
PP318712.1.<1.>651	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma ramulorum
OR555607.1.<1.>613	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma ramulorum
PP097027.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma rectinotum
PP097047.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma rectinotum
PP097046.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma rectinotum
PP318709.1.<1.>648	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sahohime
KR404136.1.<1.>517	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
KF604991.1.<1.>418	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
KF605059.1.<1.>597	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
KF605251.1.<1.>276	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
KF605299.1.<1.>622	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
MZ334879.1.<1.>567	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
KF605084.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
KF605053.1.<1.>621	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
KR896294.1.<1.>653	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
KR892869.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
KR882696.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
KF605041.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
KF605164.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
KF605165.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
KF605066.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
KF605133.1.<1.>654	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
KF605091.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
KF605139.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
KF605127.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
MW562250.1.<1.>651	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
KF605007.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
KF604983.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
KF605324.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
KF605208.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
KF605258.1.<1.>625	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
MG342877.1.<1.>537	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
MF899370.1.<1.>531	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
MF906900.1.<1.>525	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
KF605325.1.<1.>591	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
MF898486.1.<1.>534	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
MF901203.1.<1.>522	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
MF902818.1.<1.>522	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
MF904894.1.<1.>522	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
MG343067.1.<1.>528	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
MG341422.1.<1.>531	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
MG337775.1.<1.>534	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
MF905269.1.<1.>528	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
MF899127.1.<1.>528	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
MF900302.1.<1.>534	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
MF904670.1.<1.>510	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
MF905395.1.<1.>528	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
MG337507.1.<1.>537	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
OR233036.1.<1.>548	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
MF908027.1.<1.>528	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
MZ334888.1.<1.>642	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
KC290951.1.<1.>642	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
MG484429.1.<1.>396	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
KF605247.1.<1.>616	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
KF605110.1.<1.>584	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
KR881671.1.<1.>564	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
KR804864.1.<1.>543	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
MG343232.1.<1.>573	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
OQ780847.1.<1.>624	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
MF907144.1.<1.>525	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
MF901859.1.<1.>549	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
MF908304.1.<1.>570	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
MF900522.1.<1.>564	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
KF605237.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
KR887712.1.<1.>561	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
KF605181.1.<1.>658	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
KF604992.1.<1.>542	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
MG340559.1.<1.>631	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
MG335463.1.<1.>525	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
MF905419.1.<1.>510	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
MF906589.1.<1.>546	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
MF905841.1.<1.>519	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
MF906125.1.<1.>425	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
PP622488.1.<1.>605	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
OQ449355.1.<1.>647	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
KF605068.1.<1.>624	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
KF605145.1.<1.>612	Eukaryota	Arthropoda	Insecta	Hymenoptera	Formicidae	Tapinoma	Tapinoma sessile
